,Unnamed: 0,0
4043,47,Mondelez India Foods Pvt Ltd ( Cadbury )
4044,48,Perfetti Van Melle India Pvt Ltd.
4045,49,Pigeon India Pvt Ltd
4046,50,Promois International Ltd
4047,51,Reckitt Benckiser India Ltd
4048,52,SC Johnson Products Pvt Ltd
4049,53,Unicharm India Pvt Ltd
4050,54,United Biscuits Pvt Ltd (Pladis Global)
4051,55,Aadhaar Wholesale Trading & Distribution Ltd
4052,56,Abdos Group
4053,57,Abdos Oils Pvt Ltd
4054,58,Abirami Soap Works LLP(Power Soaps)
4055,59,Accra Pac India Pvt Ltd
4056,60,Ahinsha Chemicals Pvt Ltd
4057,61,"Akshaya Traders, Pondicherry"
4058,62,Alliance India
4059,63,Ambica Agarbathies & Aroma Industries Ltd
4060,64,AMDD Foods Pvt Ltd
4061,65,Amrit Soap Company
4062,66,Anchor Enterprise Pvt Ltd
4063,67,Anchor Health & Beauty Care Pvt. Ltd
4064,68,Anuspaa Heritage Products Pvt Ltd
4065,69,APH Regency Power Group
4066,70,Apna Bazar Co-Op
4067,71,Aroma Craft and Tissues Pvt Ltd
4068,72,Arunnachala Impex Pvt Ltd
4069,73,Ashok & Co. Pan Bahar Ltd
4070,74,Asia Match Company Pvt Ltd
4071,75,Baccarose Perfumes & Beauty Products Pvt Ltd
4072,76,Balaji Enterprises Pondy Pvt Ltd
4073,77,"Balaji Overseas, Kurukshetra"
4074,78,"Bhagwati Industries, Raipur"
4075,79,Bharat Foods Co Oprative Ltd
4076,80,FMCG
4077,81,Bharath Beedi Works Pvt Ltd
4078,82,Ind :
4079,83,Sub Ind :
4080,84,Mangalore
4081,85,Bharathi Consumer Care Products Pvt Ltd
4082,86,Ind :
4083,87,Sub Ind :
4084,88,Guntur
4085,89,Bhawar Sales Corporation
4086,90,Ind :
4087,91,Sub Ind :
4088,92,Chennai
4089,93,Bio Veda Action Research Company (Biotique)
4090,94,Ind :
4091,95,Sub Ind :
4092,96,Noida
4093,97,BK Threshers Pvt Ltd
4094,98,Ind :
4095,99,Sub Ind :
4096,100,Ongole
4097,101,BN & Company
4098,102,Ind :
4099,103,Sub Ind :
4100,104,Ghaziabad
4101,105,Bombay Marketing Company (Ajanta Toothbrush)
4102,106,Ind :
4103,107,Sub Ind :
4104,108,Mumbai
4105,109,Bonn Nutrients Pvt Ltd
4106,110,Ind :
4107,111,Sub Ind :
4108,112,Ludhiana
4109,113,Borsad Tobacco Company Pvt Ltd
4110,114,Ind :
4111,115,Sub Ind :
4112,116,Mumbai
4113,117,Brillare Science Pvt Ltd.
4114,118,Ind :
4115,119,Sub Ind :
4116,120,Ahmedabad
4117,121,BVL Group of Companies
4118,122,Ind :
4119,123,Sub Ind :
4120,124,Bangalore / Bengaluru
4121,125,Candy Enterprises Pvt Ltd
4122,126,Ind :
4123,127,Sub Ind :
4124,128,Mumbai
4125,129,Ceejay Tobacco Ltd
4126,130,Ind :
4127,131,Sub Ind :
4128,132,Mumbai
4129,133,Charbhuja Industrial Group
4130,134,Ind :
4131,135,Sub Ind :
4132,136,Sirohi
4133,137,Cholayil Pvt Ltd
4134,138,Ind :
4135,139,Sub Ind :
4136,140,Chennai
4137,141,Contemporary Targett Pvt Ltd
4138,142,Ind :
4139,143,Sub Ind :
4140,144,Vadodara
4141,145,Cranberry Foods Pvt Ltd
4142,146,Ind :
4143,147,Sub Ind :
4144,148,Mumbai
4145,149,D C Johar & Sons Pvt Ltd
4146,150,Ind :
4147,151,Sub Ind :
4148,152,Kochi
4149,153,Damodar Jagannath Malpani
4150,154,Ind :
4151,155,Sub Ind :
4152,156,Sangamner
4153,157,Darshan International
4154,158,Ind :
4155,159,Sub Ind :
4156,160,Bangalore / Bengaluru
4157,161,DFM Foods Ltd
4158,162,Dharampal Premchand Ltd (BABA)
4159,163,Dhariwal Industries Pvt Ltd
4160,164,Dhathri Ayurveda Pvt Ltd
4161,165,Dolphin Foods India Ltd
4162,166,DRJ Impex Pvt Ltd
4163,167,Easternzone Industries Pvt Ltd
4164,168,Expovan
4165,169,Fena Pvt Ltd
4166,170,Firstchoice Multiventures Pvt Ltd
4167,171,Fit & Glow Healthcare Pvt Ltd (Wow Skin Science)
4168,172,Global Acqua Pvt Ltd
4169,173,Global Consumer Products Pvt Ltd (LuvIt)
4170,174,Global Health Care Products
4171,175,Global International Imex Pvt Ltd
4172,176,Globalagro Corporation Pvt Ltd
4173,177,Gopal Corporation Ltd
4174,178,Gora Mal Hari Ram Ltd
4175,179,Goran Pharma Pvt Ltd
4176,180,Gujarat Foils Ltd
4177,181,FMCG
4178,182,Gujarat Tea Processors & Packers Ltd(Wagh Bakri Group)
4179,183,Ind :
4180,184,Sub Ind :
4181,185,Ahmedabad
4182,186,Harbans Lal Malhotra and Sons Pvt Ltd
4183,187,Ind :
4184,188,Sub Ind :
4185,189,Kolkata
4186,190,Hem Incense
4187,191,Ind :
4188,192,Sub Ind :
4189,193,Mumbai
4190,194,Hindustan Foods Ltd(Dempos Group)
4191,195,Ind :
4192,196,Sub Ind :
4193,197,Mumbai
4194,198,Hindustan Studies & Services Ltd
4195,199,Ind :
4196,200,Sub Ind :
4197,201,Bhopal
4198,202,Hipolin Ltd
4199,203,Ind :
4200,204,Sub Ind :
4201,205,Ahmedabad
4202,206,HungerBox
4203,207,Ind :
4204,208,Sub Ind :
4205,209,Bangalore / Bengaluru
4206,210,Hygienic Research Institute Pvt Ltd
4207,211,Ind :
4208,212,Sub Ind :
4209,213,Mumbai
4210,214,Indraprasth Foods Ltd
4211,215,Ind :
4212,216,Sub Ind :
4213,217,Dewas
4214,218,IPM India Wholesale Trading Pvt Ltd
4215,219,Ind :
4216,220,Sub Ind :
4217,221,New Delhi
4218,222,Jai Bhawani Industries
4219,223,Ind :
4220,224,Sub Ind :
4221,225,Solan
4222,226,Jai Karni Tradings Pvt Ltd
4223,227,Ind :
4224,228,Sub Ind :
4225,229,Guwahati
4226,230,Jai Sakthi Mills
4227,231,Ind :
4228,232,Sub Ind :
4229,233,Coimbatore
4230,234,Janani Industries Pvt Ltd
4231,235,Ind :
4232,236,Sub Ind :
4233,237,Vadodara
4234,238,Jeet India Ltd
4235,239,Ind :
4236,240,Sub Ind :
4237,241,New Delhi
4238,242,JHS Svendgaard Laboratories Ltd
4239,243,Ind :
4240,244,Sub Ind :
4241,245,New Delhi
4242,246,Jinny Marine Traders
4243,247,Ind :
4244,248,Sub Ind :
4245,249,Veraval
4246,250,JK Helene Curtis Ltd
4247,251,Ind :
4248,252,Sub Ind :
4249,253,Mumbai
4250,254,Jocil Ltd
4251,255,Ind :
4252,256,Sub Ind :
4253,257,Guntur
4254,258,K P Group of Companies
4255,259,Ind :
4256,260,Sub Ind :
4257,261,Bangalore / Bengaluru
4258,262,Karnataka Soaps & Detergents Ltd ( Mysore Sandal )
4259,263,KD Singh Poultries Pvt Ltd
4260,264,Kidys Food Products Pvt Ltd
4261,265,KLF Nirmal Industries Pvt Ltd
4262,266,Kohinoor Speciality Foods India Pvt Ltd(Mccormick)
4263,267,Koyenco Group Of Companies
4264,268,Kph Cosmos Pvt Ltd
4265,269,KR Padmanabhan & Sons
4266,270,KRM Ramadevi Enterprises Pvt Ltd
4267,271,KVS Group
4268,272,Laser Shaving India Pvt Ltd
4269,273,Loknete Sunderraoji Solanke Sahakari Sakhar Karkhana Ltd
4270,274,Lotus Herbals Pvt Ltd
4271,275,Lykis Ltd
4272,276,M L Dalmia Group
4273,277,Madhu Jayanti International Ltd
4274,278,Madhuram Industries Pvt Ltd
4275,279,Mann Ventures
4276,280,Marche Retail Pvt Ltd(Le Marche)
4277,281,Marvel Ltd
4278,282,McNROE Consumer Products Pvt Ltd
4279,283,Mentha & Allied Products Pvt Ltd
4280,284,Meso Pvt Ltd
4281,285,ML Group of Companies
4282,286,Modern Food Enterprises Pvt Ltd
4283,287,Modicare Ltd
4284,288,Mohammed Enterprises Pvt Ltd
4285,289,Moksh Agarbatti Company
4286,290,Movement Impex Trading Co
4287,291,Mrs. Bectors Food Specialities Ltd ( Cremica )
4288,292,N Ranga Rao & Sons Pvt Ltd
4289,293,Natural Products Export Corporation Ltd
4290,294,Natures Essence Pvt Ltd (Coloressence)
4291,295,NC Das & Co
4292,296,Nikhil Tobaccos
4293,297,Nira Bhima SSK Ltd
4294,298,Nizam Matches Pvt Ltd
4295,299,NK Industries Ltd
4296,300,Nobel Hygiene Pvt Ltd
4297,301,Norex Flavours Pvt Ltd
4298,302,FMCG
4299,303,North East Nutrients Pvt Ltd
4300,304,Ind :
4301,305,Sub Ind :
4302,306,Mangaldoi
4303,307,Olympia Industries Ltd
4304,308,Ind :
4305,309,Sub Ind :
4306,310,Mumbai
4307,311,Oneworld Corporation Pvt Ltd
4308,312,Ind :
4309,313,Sub Ind :
4310,314,New Delhi
4311,315,Oswal Agrimpex Ltd
4312,316,Ind :
4313,317,Sub Ind :
4314,318,Gandhidham
4315,319,Pan Parag India Ltd
4316,320,Ind :
4317,321,Sub Ind :
4318,322,Kanpur
4319,323,Panicle Group
4320,324,Ind :
4321,325,Sub Ind :
4322,326,New Delhi
4323,327,Pansari Industries
4324,328,Ind :
4325,329,Sub Ind :
4326,330,New Delhi
4327,331,Paramount Cosmetics India Ltd
4328,332,Ind :
4329,333,Sub Ind :
4330,334,Bangalore / Bengaluru
4331,335,Parshvanath Overseas
4332,336,Ind :
4333,337,Sub Ind :
4334,338,Nagpur
4335,339,Pataka Group
4336,340,Ind :
4337,341,Sub Ind :
4338,342,Kolkata
4339,343,Patel Retail Pvt ltd
4340,344,Ind :
4341,345,Sub Ind :
4342,346,Kalyan
4343,347,Pawanshree Food International Pvt. Ltd
4344,348,Ind :
4345,349,Sub Ind :
4346,350,Indore
4347,351,Pee Cee Cosma Sope Ltd
4348,352,Ind :
4349,353,Sub Ind :
4350,354,Agra
4351,355,Pitambari Products Pvt Ltd
4352,356,Ind :
4353,357,Sub Ind :
4354,358,Mumbai
4355,359,PK Overseas Pvt Ltd
4356,360,Ind :
4357,361,Sub Ind :
4358,362,New Delhi
4359,363,Prabhudas Kishoredas Tobacco Products Ltd
4360,364,Ind :
4361,365,Sub Ind :
4362,366,Ahmedabad
4363,367,Prayagh Nutri Products Pvt Ltd
4364,368,Ind :
4365,369,Sub Ind :
4366,370,Hyderabad
4367,371,Premier Tissues India Ltd
4368,372,Ind :
4369,373,Sub Ind :
4370,374,Bangalore / Bengaluru
4371,375,Premier Tobacco Packers Pvt Ltd
4372,376,Ind :
4373,377,Sub Ind :
4374,378,Guntur
4375,379,Prestige Feed Mills Ltd (Prestige Group)
4376,380,Ind :
4377,381,Sub Ind :
4378,382,Indore
4379,383,Pudumjee Hygiene Products Ltd(MP Jatia)
4380,384,Pure Temptation
4381,385,Raj Industries
4382,386,"Raja Enterprises, Trichy"
4383,387,Raja Udyog Pvt Ltd
4384,388,Rajam Groups
4385,389,Ramesh Flowers Pvt Ltd
4386,390,Rasoi Ltd (The Rasoi Group)
4387,391,Raymond Consumer Care Pvt Ltd
4388,392,Reena Tinaaz Pvt Ltd
4389,393,RG International Pvt Ltd
4390,394,Ripple Fragrances Pvt Ltd
4391,395,RM Chemicals Pvt Ltd
4392,396,RMD Group
4393,397,Romana Herbalcare Pvt Ltd
4394,398,RSH Global Pvt Ltd
4395,399,Ruchi Global Ltd
4396,400,S N J Trade Link Pvt Ltd
4397,401,Safechem Industries
4398,402,Sagar Nutriments Pvt Ltd
4399,403,Sanna Enterprises
4400,404,Sapat International Pvt Ltd
4401,405,Saraf Trading Corporation Pvt Ltd
4402,406,Sarathi International Inc
4403,407,Sarda Group of Companies
4404,408,Sarveshwar Overseas Ltd
4405,409,Sauber Intech
4406,410,SBW Udyog Ltd
4407,411,Schiffer and Menezes India Pvt Ltd
4408,412,Seyadu Beedi Company
4409,413,SFP Sons India Pvt Ltd
4410,414,Shantinath Detergents Pvt Ltd
4411,415,Shiv Biri Manufacturing Co Pvt Ltd
4412,416,Shree Flavours LLP
4413,417,Shree Mahavir Agency
4414,418,Shree Salasar Balaji Industries
4415,419,Shrinivas Sugandhalaya LLP
4416,420,Shyam Group
4417,421,Sidhhartha Corporation Pvt Ltd
4418,422,Singla Industries
4419,423,SK Solvex Pvt Ltd
4420,424,SM Shankarrao Mohite Patil SSK Ltd
4421,425,SM Shivajirao Narayanrao Nagawade Sahakari Sakhar Karkhana Ltd
4422,426,SN Rathinasamy Nadar And Sons
4423,427,Sonarome Pvt Ltd
4424,428,Sopariwala Exports Pvt Ltd
4425,429,Sree Balasubramaniam & Co
4426,430,Sri Duraiappa & Co
4427,431,Sri Ganesh Exime
4428,432,Sri Raja Rajeswari Raw & Boiled Rice Mill
4429,433,Sri Vijayalakshmi Raw & Boiled Rice Mill
4430,434,Sriven Corporation
4431,435,SS Food Industries (Bonn )
4432,436,Sunderlal Moolchand Jain Tobacconist Pvt Ltd
4433,437,Sunny Trexim Pvt Ltd
4434,438,Supermax Personal Care Pvt Ltd
4435,439,Swasth Aahar Pvt Ltd (Patanjali Atta Noodles)
4436,440,Thakur Savadekar & Co. Pvt Ltd
4437,441,The Oven Classics
4438,442,Tojo-Vikas International Pvt Ltd
4439,443,FMCG
4440,444,Universal Corporation Ltd
4441,445,Ind :
4442,446,Sub Ind :
4443,447,Kolkata
4444,448,Ushodaya Enterprises Pvt Ltd(Priya Foods)
4445,449,Ind :
4446,450,Sub Ind :
4447,451,Hyderabad
4448,452,VI John Group
4449,453,Ind :
4450,454,Sub Ind :
4451,455,Gurgaon / Gurugram
4452,456,Vicco Laboratories Bombay Pvt Ltd
4453,457,Ind :
4454,458,Sub Ind :
4455,459,Nagpur
4456,460,Vikas Sanitary Ware
4457,461,Ind :
4458,462,Sub Ind :
4459,463,Morbi
4460,464,Vini Cosmetics Pvt Ltd
4461,465,Ind :
4462,466,Sub Ind :
4463,467,Ahmedabad
4464,468,Vishwasrao Naik Sahkari Sakhar Karkhana Ltd
4465,469,Ind :
4466,470,Sub Ind :
4467,471,Sangli
4468,472,VVD & Sons Pvt Ltd
4469,473,Ind :
4470,474,Sub Ind :
4471,475,Chennai
4472,476,VVF India Ltd
4473,477,Ind :
4474,478,Sub Ind :
4475,479,Mumbai
4476,480,Wella India Haircosmetics Pvt Ltd
4477,481,Ind :
4478,482,Sub Ind :
4479,483,Mumbai
4480,484,A M Aromatic & Essential Oils
4481,485,Ind :
4482,486,Sub Ind :
4483,487,Bangalore / Bengaluru
4484,488,A S Smokefree Electronic Cigarette Pvt Ltd
4485,489,Ind :
4486,490,Sub Ind :
4487,491,Noida
4488,492,Aacharan Enterprises Pvt Ltd (Mirajonline)
4489,493,Ind :
4490,494,Sub Ind :
4491,495,Nathdwara
4492,496,Aaradhya Disposal Industries Pvt Ltd
4493,497,Ind :
4494,498,Sub Ind :
4495,499,Dewas
4496,500,Aarohie Nutri Food Pvt Ltd
4497,501,Ind :
4498,502,Sub Ind :
4499,503,Mumbai
4500,504,ABC International
4501,505,Ind :
4502,506,Sub Ind :
4503,507,Bangalore / Bengaluru
4504,508,Acticon Life Sciences
4505,509,Ind :
4506,510,Sub Ind :
4507,511,Gandhinagar
4508,512,Adarsh Global Pvt Ltd
4509,513,Ind :
4510,514,Sub Ind :
4511,515,Indore
4512,516,Adinath Global Exports
4513,517,Ind :
4514,518,Sub Ind :
4515,519,New Delhi
4516,520,Ador Multiproducts Ltd
4517,521,Ind :
4518,522,Sub Ind :
4519,523,Mumbai
4520,524,Adthera Consumer Brands Pvt Ltd
4521,525,Advance Systems India Pvt Ltd
4522,526,Aff Aromatics Pvt. Ltd
4523,527,Agm Enterprises
4524,528,AK Product
4525,529,AKJA Exim Pvt Ltd
4526,530,Alayna Industries
4527,531,Aliez Enterprises
4528,532,AM Export
4529,533,Amar Singh and Sons
4530,534,Amber Aromatics
4531,535,Ambey Group
4532,536,Amman Groups
4533,537,Ananta Hygiene Pvt Ltd
4534,538,Anjali Enterprises
4535,539,Annapurna Agro Products
4536,540,Apex Match Consortium India Pvt Ltd
4537,541,Apt Exim
4538,542,Arasan Match Industries
4539,543,Aryan Enterprises
4540,544,Aspire Oral Care Pvt Ltd
4541,545,Astaberry Biosciences India Pvt Ltd
4542,546,Astha Beej Co Pvt Ltd
4543,547,Atlas Distributors Pvt Ltd
4544,548,AUM Himalaya Sanjeevini Essences Pvt Ltd
4545,549,Axiom Ayurveda
4546,550,Azafran Innovacion Ltd
4547,551,Bafna Enterprises
4548,552,Bagla Exim Pvt Ltd
4549,553,Balkrishna Sales Corporation
4550,554,Bawa Masala Company Pvt Ltd
4551,555,Beauty Essentials Marketing Pvt Ltd
4552,556,Benson Co.
4553,557,Bharat Agro Industries
4554,558,Bharat Industries Corporation
4555,559,Bhargav Snacks
4556,560,Bigarette & Co
4557,561,Bio World
4558,562,Biogold Industries LLP
4559,563,Bommidala Ventures Pvt Ltd
4560,564,Bricks Marketing & Praomotion Pvt Ltd
4561,565,Bright Commodties
4562,566,BRR Aqua Traders Pvt Ltd
4563,567,Bumberry Baby Products Pvt Ltd
4564,568,Canopus Wet Wipe Pvt Ltd
4565,569,Caress Beauty Care Products Pvt Ltd
4566,570,CB Shah & Co
4567,571,Celeste Chocolates Pvt Ltd
4568,572,Chandan Mouth Freshener STC India Pvt Ltd
4569,573,Chocoalacarte
4570,574,Chunnilal Chhaganlal Gandhi
4571,575,Citrus Processing India Pvt Ltd
4572,576,Continental Hygiene Concepts
4573,577,Cosmic Kitchen Pvt Ltd(Choko La)
4574,578,Cossmic Products Pvt Ltd
4575,579,Creative Research Labs Pvt Ltd
4576,580,Crystal Plastics & Metallizing Pvt Ltd
4577,581,Cucku Enterprises Pvt. Ltd
4578,582,Deepam Industries
4579,583,Dehlvi Naturals
4580,584,Dev Care
4581,585,Devarpan Foods Pvt Ltd
4582,586,Devrishi Foods Pvt Ltd
4583,587,Dhana Impex
4584,588,Dhatu Organics and Naturals
4585,589,Dhawan Trading Company
4586,590,Dhupar Sales Organisation India Pvt Ltd
4587,591,Dilip Impex Pvt Ltd
4588,592,Dinesh Soaps and Detergents
4589,593,Dobersun Products Pvt Ltd
4590,594,Dynamic Food Ingredients
4591,595,Earth Aura Pharmacy
4592,596,Ebenezer & Co
4593,597,Ecof Industries Pvt Ltd
4594,598,Ecotech Technologies India Pvt Ltd
4595,599,Ekdant Enterprises
4596,600,Elixir Eca Solutions Pvt Ltd
4597,601,Elixir Extracts Pvt Ltd
4598,602,Emperor Foodex Ltd
4599,603,Essence Ecocrafts
4600,604,Esskay Beauty Resources Pvt Ltd
4601,605,Ethereal Aromatics
4602,606,Etosha Pan (India) Pvt Ltd
4603,607,Excel Rasayan Pvt Ltd
4604,608,Exotika Guest Amenities
4605,609,Expo Essential Oils
4606,610,Fine Fragrances Pvt Ltd
4607,611,Finlinea Healthwits Pvt Ltd
4608,612,First Care India Pvt Ltd (Buddsbuddy)
4609,613,FoodMemories
4610,614,Forever Bodycare Industries
4611,615,G R Fragrances India Pvt Ltd
4612,616,Ganesh Impex
4613,617,Garon Dehydrates Pvt Ltd
4614,618,"Geeta Enterprises,Mumbai"
4615,619,Geewin Exim
4616,620,George And George Hygiene Products Pvt Ltd
4617,621,Global Dent Aids Pvt Ltd (Stim Brushes)
4618,622,GLR Impex Pvt. Ltd
4619,623,Gods Gift Tissue Paper Manufacturers
4620,624,FMCG
4621,625,Gogia Fragrances Pvt Ltd
4622,626,Ind :
4623,627,Sub Ind :
4624,628,New Delhi
4625,629,Golden Tobacco Ltd
4626,630,Ind :
4627,631,Sub Ind :
4628,632,Mumbai
4629,633,Good Times Ventures
4630,634,Ind :
4631,635,Sub Ind :
4632,636,Ludhiana
4633,637,Goraya Industries
4634,638,Ind :
4635,639,Sub Ind :
4636,640,Ferozpur
4637,641,GR Overseas
4638,642,Ind :
4639,643,Sub Ind :
4640,644,Karnal
4641,645,Grandeur Products Ltd
4642,646,Ind :
4643,647,Sub Ind :
4644,648,Hyderabad
4645,649,Grasse International
4646,650,Ind :
4647,651,Sub Ind :
4648,652,Chennai
4649,653,GreeNeem Agri Pvt Ltd
4650,654,Ind :
4651,655,Sub Ind :
4652,656,Virudhunagar
4653,657,Grovemark Methods Pvt Ltd
4654,658,Ind :
4655,659,Sub Ind :
4656,660,Mysore
4657,661,Growthpath Solutions Pvt Ltd
4658,662,Ind :
4659,663,Sub Ind :
4660,664,Gurgaon / Gurugram
4661,665,Gujarat Enterprises
4662,666,Ind :
4663,667,Sub Ind :
4664,668,Ahmedabad
4665,669,Gulab Singh Johrimal
4666,670,Ind :
4667,671,Sub Ind :
4668,672,New Delhi
4669,673,Gupta Glasswool Industries
4670,674,Ind :
4671,675,Sub Ind :
4672,676,New Delhi
4673,677,Gurdaspur Solvex Pvt Ltd
4674,678,Ind :
4675,679,Sub Ind :
4676,680,Gurdaspur
4677,681,Guru Gobind Foods & Agro Pvt Ltd
4678,682,Ind :
4679,683,Sub Ind :
4680,684,Muktsar
4681,685,Hari Darshan Sevashram Pvt Ltd
4682,686,Ind :
4683,687,Sub Ind :
4684,688,New Delhi
4685,689,Hari Shellac Industries
4686,690,Ind :
4687,691,Sub Ind :
4688,692,Gondia
4689,693,Harley Carmbel (India) Pvt. Ltd
4690,694,Ind :
4691,695,Sub Ind :
4692,696,Kochi
4693,697,Healme Health Science
4694,698,Ind :
4695,699,Sub Ind :
4696,700,Rajkot
4697,701,Hem Corporation Pvt Ltd
4698,702,Ind :
4699,703,Sub Ind :
4700,704,Mumbai
4701,705,Henna Industries Pvt. Ltd.
4702,706,High Range Coffee Curing Pvt Ltd
4703,707,Himalayan Leaf Pvt Ltd
4704,708,Hind Filters Ltd (Hind Group)
4705,709,Hinger Health Care Pvt Ltd
4706,710,Hygienetech
4707,711,Indobrine Industries Ltd
4708,712,Insto Cosmetics Pvt Ltd
4709,713,J J International
4710,714,Jain Bidi Udyog
4711,715,Jain Traders
4712,716,Januz Universal
4713,717,JB Laboratories Pvt Ltd
4714,718,Jeet Biri Manufacturing Co.Pvt Ltd
4715,719,Jesus Fisheries
4716,720,JJD Enterprises
4717,721,JKS Matches Pvt Ltd
4718,722,JM Exports
4719,723,JMT Glass & Agro Pvt Ltd
4720,724,Joshi Plastic Industries
4721,725,JT Cosmetics & Chemicals Pvt Ltd
4722,726,Jubilant Consumer Pvt Ltd
4723,727,Kajah Trading Pvt Ltd
4724,728,Kanta Enterprises Pvt Ltd
4725,729,Kareli Sugar Mill Pvt Ltd
4726,730,Kasturi Multi Solutions Pvt Ltd
4727,731,Kavit Polybind Pvt Ltd
4728,732,Kavit Soap Industries
4729,733,Kay Bee Enterprises
4730,734,Keeros Foods Pvt Ltd
4731,735,Keshav Overseas
4732,736,Ketaki Sangameshwar Industries
4733,737,Khadi Natural
4734,738,Kimaya Impex Pvt Ltd
4735,739,Kirubha Exports
4736,740,KK Enterprise
4737,741,Krishna Herbal Co(Planet Ayurveda)
4738,742,Kuloday Technopack Pvt Ltd
4739,743,Kumarasamy Industries
4740,744,Kunj Bihari Gold Leaf Industries Pvt Ltd
4741,745,Lakshman & Co.
4742,746,Lakshmi Tobaccos
4743,747,Laxmi Balaji Industries
4744,748,Laxmi Proteins Products Pvt Ltd
4745,749,LD Solvex Pvt Ltd
4746,750,Leamak International
4747,751,LM Industries
4748,752,Lovely Sweets House Pvt Ltd
4749,753,Lux Flavours
4750,754,Mac Chem Corporation
4751,755,Mahabir & Sons
4752,756,Mahadev Dal Mill Ltd
4753,757,Mahalaxmi Malt Products Pvt Ltd
4754,758,Maharaj Soaps Industry Pvt Ltd
4755,759,Mahavir Ghar Sansar
4756,760,Mahavir Global Inc
4757,761,Malnad Coffee Curing Works
4758,762,Marine Hydrocolloids
4759,763,Maschmeijer Aromatics India Pvt Ltd
